Method,Delta,COV
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,41.98
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,33.33
OMEGA MMFF9494s,1.625,69.44
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,90.14
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,94.12
OMEGA MMFF9494s,1.625,8.33
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,95.66
OMEGA MMFF9494s,1.625,63.64
OMEGA MMFF9494s,1.625,99.50
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,61.76
OMEGA MMFF9494s,1.625,50.00
OMEGA MMFF9494s,1.625,89.38
OMEGA MMFF9494s,1.625,0.00
OMEGA MMFF9494s,1.625,96.34
OMEGA MMFF9494s,1.625,75.61
OMEGA MMFF9494s,1.625,62.89
OMEGA MMFF9494s,1.625,34.48
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,94.74
OMEGA MMFF9494s,1.625,26.12
OMEGA MMFF9494s,1.625,78.57
OMEGA MMFF9494s,1.625,85.71
OMEGA MMFF9494s,1.625,78.57
OMEGA MMFF9494s,1.625,74.07
OMEGA MMFF9494s,1.625,42.31
OMEGA MMFF9494s,1.625,46.49
OMEGA MMFF9494s,1.625,80.00
OMEGA MMFF9494s,1.625,90.60
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,60.00
OMEGA MMFF9494s,1.625,51.85
OMEGA MMFF9494s,1.625,81.98
OMEGA MMFF9494s,1.625,40.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,93.10
OMEGA MMFF9494s,1.625,96.55
OMEGA MMFF9494s,1.625,97.39
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,91.67
OMEGA MMFF9494s,1.625,63.64
OMEGA MMFF9494s,1.625,96.06
OMEGA MMFF9494s,1.625,71.64
OMEGA MMFF9494s,1.625,95.38
OMEGA MMFF9494s,1.625,74.90
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,96.67
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,92.45
OMEGA MMFF9494s,1.625,60.48
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,93.55
OMEGA MMFF9494s,1.625,92.61
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,79.78
OMEGA MMFF9494s,1.625,96.10
OMEGA MMFF9494s,1.625,40.91
OMEGA MMFF9494s,1.625,43.59
OMEGA MMFF9494s,1.625,69.05
OMEGA MMFF9494s,1.625,84.16
OMEGA MMFF9494s,1.625,72.73
OMEGA MMFF9494s,1.625,0.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,79.34
OMEGA MMFF9494s,1.625,71.43
OMEGA MMFF9494s,1.625,50.00
OMEGA MMFF9494s,1.625,28.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,48.15
OMEGA MMFF9494s,1.625,80.00
OMEGA MMFF9494s,1.625,25.00
OMEGA MMFF9494s,1.625,62.50
OMEGA MMFF9494s,1.625,33.33
OMEGA MMFF9494s,1.625,0.00
OMEGA MMFF9494s,1.625,37.76
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,42.86
OMEGA MMFF9494s,1.625,93.33
OMEGA MMFF9494s,1.625,50.00
OMEGA MMFF9494s,1.625,80.00
OMEGA MMFF9494s,1.625,66.67
OMEGA MMFF9494s,1.625,55.56
OMEGA MMFF9494s,1.625,89.09
OMEGA MMFF9494s,1.625,63.64
OMEGA MMFF9494s,1.625,53.85
OMEGA MMFF9494s,1.625,65.22
OMEGA MMFF9494s,1.625,68.49
OMEGA MMFF9494s,1.625,75.00
OMEGA MMFF9494s,1.625,81.82
OMEGA MMFF9494s,1.625,58.33
OMEGA MMFF9494s,1.625,34.38
OMEGA MMFF9494s,1.625,84.62
OMEGA MMFF9494s,1.625,66.67
OMEGA MMFF9494s,1.625,70.00
OMEGA MMFF9494s,1.625,82.14
OMEGA MMFF9494s,1.625,72.22
OMEGA MMFF9494s,1.625,73.26
OMEGA MMFF9494s,1.625,0.00
OMEGA MMFF9494s,1.625,6.94
OMEGA MMFF9494s,1.625,75.61
OMEGA MMFF9494s,1.625,98.98
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,72.31
OMEGA MMFF9494s,1.625,28.12
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,74.07
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,93.80
OMEGA MMFF9494s,1.625,85.71
OMEGA MMFF9494s,1.625,44.44
OMEGA MMFF9494s,1.625,69.81
OMEGA MMFF9494s,1.625,93.55
OMEGA MMFF9494s,1.625,82.61
OMEGA MMFF9494s,1.625,71.11
OMEGA MMFF9494s,1.625,0.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,93.33
OMEGA MMFF9494s,1.625,83.12
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,68.18
OMEGA MMFF9494s,1.625,98.48
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,20.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,98.76
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,83.70
OMEGA MMFF9494s,1.625,96.15
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,94.12
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,94.55
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,69.72
OMEGA MMFF9494s,1.625,37.93
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,97.67
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,86.54
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,82.05
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,57.81
OMEGA MMFF9494s,1.625,88.89
OMEGA MMFF9494s,1.625,98.70
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,82.76
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,100.00
OMEGA MMFF9494s,1.625,45.60
OMEGA MMFF9494s,1.625,66.67
OMEGA MMFF9494s,1.625,34.60
OMEGA MMFF9494s,1.625,0.00
OMEGA MMFF9494s,1.625,0.00
OMEGA MMFF9494s,1.625,0.00
OMEGA MMFF9494s,1.75,23.19
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,53.57
OMEGA MMFF9494s,1.75,69.66
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,97.78
OMEGA MMFF9494s,1.75,88.89
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,35.43
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,98.27
OMEGA MMFF9494s,1.75,76.40
OMEGA MMFF9494s,1.75,73.89
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,61.05
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,10.87
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,88.00
OMEGA MMFF9494s,1.75,61.54
OMEGA MMFF9494s,1.75,85.71
OMEGA MMFF9494s,1.75,15.74
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,92.50
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,86.13
OMEGA MMFF9494s,1.75,74.75
OMEGA MMFF9494s,1.75,79.17
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,95.78
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,51.11
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,98.80
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,78.43
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,45.28
OMEGA MMFF9494s,1.75,37.32
OMEGA MMFF9494s,1.75,64.20
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,45.28
OMEGA MMFF9494s,1.75,64.44
OMEGA MMFF9494s,1.75,96.95
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,84.00
OMEGA MMFF9494s,1.75,14.00
OMEGA MMFF9494s,1.75,98.41
OMEGA MMFF9494s,1.75,18.02
OMEGA MMFF9494s,1.75,66.00
OMEGA MMFF9494s,1.75,19.51
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,13.51
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,87.90
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,70.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,92.05
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,94.12
OMEGA MMFF9494s,1.75,85.29
OMEGA MMFF9494s,1.75,72.29
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,82.35
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,94.44
OMEGA MMFF9494s,1.75,61.72
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,78.26
OMEGA MMFF9494s,1.75,23.16
OMEGA MMFF9494s,1.75,66.67
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,95.59
OMEGA MMFF9494s,1.75,81.97
OMEGA MMFF9494s,1.75,81.48
OMEGA MMFF9494s,1.75,33.33
OMEGA MMFF9494s,1.75,82.27
OMEGA MMFF9494s,1.75,99.15
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,99.86
OMEGA MMFF9494s,1.75,66.21
OMEGA MMFF9494s,1.75,98.68
OMEGA MMFF9494s,1.75,90.62
OMEGA MMFF9494s,1.75,41.43
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,97.24
OMEGA MMFF9494s,1.75,91.38
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,96.61
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,96.53
OMEGA MMFF9494s,1.75,13.63
OMEGA MMFF9494s,1.75,98.12
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,46.90
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,99.62
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,99.04
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,52.05
OMEGA MMFF9494s,1.75,60.00
OMEGA MMFF9494s,1.75,54.39
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,52.94
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,99.15
OMEGA MMFF9494s,1.75,86.78
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,88.46
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,23.11
OMEGA MMFF9494s,1.75,69.63
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,80.26
OMEGA MMFF9494s,1.75,0.00
OMEGA MMFF9494s,1.75,99.07
OMEGA MMFF9494s,1.75,51.68
OMEGA MMFF9494s,1.75,21.17
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,98.83
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,88.56
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,84.94
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,79.57
OMEGA MMFF9494s,1.75,79.98
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,94.84
OMEGA MMFF9494s,1.75,85.84
OMEGA MMFF9494s,1.75,45.82
OMEGA MMFF9494s,1.75,1.22
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,97.09
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,80.20
OMEGA MMFF9494s,1.75,8.79
OMEGA MMFF9494s,1.75,80.99
OMEGA MMFF9494s,1.75,98.48
OMEGA MMFF9494s,1.75,64.26
OMEGA MMFF9494s,1.75,66.10
OMEGA MMFF9494s,1.75,73.47
OMEGA MMFF9494s,1.75,96.05
OMEGA MMFF9494s,1.75,88.37
OMEGA MMFF9494s,1.75,75.40
OMEGA MMFF9494s,1.75,81.82
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,98.36
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,98.86
OMEGA MMFF9494s,1.75,79.82
OMEGA MMFF9494s,1.75,41.10
OMEGA MMFF9494s,1.75,64.71
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,88.00
OMEGA MMFF9494s,1.75,78.11
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,1.50
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,35.73
OMEGA MMFF9494s,1.75,99.76
OMEGA MMFF9494s,1.75,85.09
OMEGA MMFF9494s,1.75,65.47
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,51.97
OMEGA MMFF9494s,1.75,10.53
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,50.40
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,98.21
OMEGA MMFF9494s,1.75,99.36
OMEGA MMFF9494s,1.75,60.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,87.80
OMEGA MMFF9494s,1.75,61.22
OMEGA MMFF9494s,1.75,0.00
OMEGA MMFF9494s,1.75,99.00
OMEGA MMFF9494s,1.75,93.71
OMEGA MMFF9494s,1.75,79.79
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,27.62
OMEGA MMFF9494s,1.75,38.89
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,88.84
OMEGA MMFF9494s,1.75,91.67
OMEGA MMFF9494s,1.75,41.28
OMEGA MMFF9494s,1.75,92.50
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,60.26
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,65.52
OMEGA MMFF9494s,1.75,77.59
OMEGA MMFF9494s,1.75,58.33
OMEGA MMFF9494s,1.75,98.63
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,97.44
OMEGA MMFF9494s,1.75,82.14
OMEGA MMFF9494s,1.75,0.00
OMEGA MMFF9494s,1.75,83.73
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,85.71
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,97.27
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,78.12
OMEGA MMFF9494s,1.75,50.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,96.91
OMEGA MMFF9494s,1.75,64.71
OMEGA MMFF9494s,1.75,80.20
OMEGA MMFF9494s,1.75,97.28
OMEGA MMFF9494s,1.75,90.87
OMEGA MMFF9494s,1.75,96.35
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,95.45
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,93.26
OMEGA MMFF9494s,1.75,98.79
OMEGA MMFF9494s,1.75,98.25
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,89.86
OMEGA MMFF9494s,1.75,60.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,88.65
OMEGA MMFF9494s,1.75,15.52
OMEGA MMFF9494s,1.75,75.37
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,64.29
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,31.31
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,87.56
OMEGA MMFF9494s,1.75,60.00
OMEGA MMFF9494s,1.75,59.33
OMEGA MMFF9494s,1.75,81.82
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,33.91
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,91.07
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,62.86
OMEGA MMFF9494s,1.75,62.37
OMEGA MMFF9494s,1.75,85.25
OMEGA MMFF9494s,1.75,65.13
OMEGA MMFF9494s,1.75,93.99
OMEGA MMFF9494s,1.75,31.82
OMEGA MMFF9494s,1.75,30.56
OMEGA MMFF9494s,1.75,11.85
OMEGA MMFF9494s,1.75,40.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,96.72
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,78.46
OMEGA MMFF9494s,1.75,82.08
OMEGA MMFF9494s,1.75,30.89
OMEGA MMFF9494s,1.75,35.98
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,99.12
OMEGA MMFF9494s,1.75,84.70
OMEGA MMFF9494s,1.75,0.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,96.83
OMEGA MMFF9494s,1.75,56.61
OMEGA MMFF9494s,1.75,95.77
OMEGA MMFF9494s,1.75,55.56
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,78.96
OMEGA MMFF9494s,1.75,91.81
OMEGA MMFF9494s,1.75,75.41
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,0.00
OMEGA MMFF9494s,1.75,65.22
OMEGA MMFF9494s,1.75,75.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,29.17
OMEGA MMFF9494s,1.75,0.00
OMEGA MMFF9494s,1.75,93.75
OMEGA MMFF9494s,1.75,65.93
OMEGA MMFF9494s,1.75,98.86
OMEGA MMFF9494s,1.75,99.26
OMEGA MMFF9494s,1.75,61.90
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,90.00
OMEGA MMFF9494s,1.75,80.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,88.24
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,85.56
OMEGA MMFF9494s,1.75,76.35
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,92.86
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,48.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,90.97
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,99.24
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,21.05
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,54.22
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,88.17
OMEGA MMFF9494s,1.75,69.81
OMEGA MMFF9494s,1.75,73.10
OMEGA MMFF9494s,1.75,53.57
OMEGA MMFF9494s,1.75,81.62
OMEGA MMFF9494s,1.75,70.45
OMEGA MMFF9494s,1.75,63.52
OMEGA MMFF9494s,1.75,83.47
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,81.58
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,48.26
OMEGA MMFF9494s,1.75,95.00
OMEGA MMFF9494s,1.75,95.33
OMEGA MMFF9494s,1.75,55.17
OMEGA MMFF9494s,1.75,0.00
OMEGA MMFF9494s,1.75,1.60
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,56.76
OMEGA MMFF9494s,1.75,83.07
OMEGA MMFF9494s,1.75,99.13
OMEGA MMFF9494s,1.75,96.15
OMEGA MMFF9494s,1.75,88.10
OMEGA MMFF9494s,1.75,75.96
OMEGA MMFF9494s,1.75,80.77
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,84.06
OMEGA MMFF9494s,1.75,80.56
OMEGA MMFF9494s,1.75,79.32
OMEGA MMFF9494s,1.75,100.00
OMEGA MMFF9494s,1.75,82.30
OMEGA MMFF9494s,1.75,63.32
OMEGA MMFF9494s,1.75,47.89
OMEGA MMFF9494s,1.75,88.89
OMEGA MMFF9494s,1.75,60.00
OMEGA MMFF9494s,1.75,66.67
OMEGA MMFF9494s,1.75,16.67
